fold,text,id,label__decision_type_relevant,label__decision_type_sentiment_nonneutral,label__relevant,label__sentiment,label__who,label__decision_type_sentiment,label__decision_type_who
train,Flu Vaccine Useless This Year? CDC Warns That Common Flu Strain Has Mutated http://t.co/ssEqiFLbTW,540707924503724000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,Korean red Ginseng gold Extract vitamin tea Immune health sex power diet http://t.co/Fw1f59Miau #5378  $92.90 E... http://t.co/3cSDlyRnp8,543391316689035000    ,unanimous,,no,,,,
test,"Can We, Should We Really End Polio?: For the past week, I have been a guest of Rotary International here in Et... http://t.co/bkMMDnMWGa",533253060760322000    ,unanimous,,no,,,,
test,Deals : http://t.co/fnXoCdZ5Zr #86593 best Korean red Ginseng gold Extract vitamin tea Immune health sex power ... http://t.co/JWm72h0gkg,544660037818654000    ,unanimous,,no,,,,
train,Froggy G might be easy to kill first but his dash has makes him immune and his tornado can later on reflect most dmg as well as shield.,552533622683869000    ,unanimous,,no,,,,
test,Rabies are NOT cute!!,539259538470621000    ,unanimous,,no,,,,
test,"?Lemon Balm, Oat & Cow Milk Soap-Herpes, Chickenpox, Shingles, UV-Ray Protection, Antioxidant http://t.co/HLkW3f02Mp http://t.co/E8AzZPjjtb",550658969593581000    ,unanimous,,no,,,,
dev,@drflanders do you inform your patients of flu vaccine ingredients & reported flu vaccine reactions to VAERS?,536948867384999000    ,unanimous,,yes,neutral,no,majority,unanimous
test,Seminar Nasional & Talkshow Hepatitis 23/11/14 http://t.co/IJTndBHjc8,536032082074415000    ,unanimous,,no,,,,
train,@BabyBluLoL terrible combo :/ that kills your immune system,549262034685423000    ,unanimous,,no,,,,
train,@richardnoone @AndyMackguitar @warriorworkout1 @isparklepod if you had some #meatypeas??? before workout it makes you immune to other farts,540085595532689000    ,unanimous,,no,,,,
train,the doc just called I don't have whooping cough yyyyeeeaaaaAAAHHHHHHHH,548901062758113000    ,unanimous,,no,,,,
train,@penguins are you sure he doesn't have the mumps ? Why is his face so swollen???,543475311292448000    ,unanimous,,no,,,,
train,Are men more immune to static electricity than women?   (Jealous of wife who can produce tiny sparks on the comforter just by touching it),536538578701279000    ,unanimous,,no,,,,
train,Cant wait for these tats to heal. Shits itching like chickenpox,542409717704704000    ,unanimous,,no,,,,
train,Marked as to-read: Love in the Time of Cholera by Gabriel Garc??a M?rquez http://t.co/v1o5813yZu,541154602687938000    ,unanimous,,no,,,,
train,*******The Immune Booster******** Keep healthy even during the flu season with this delicious elixir packed with... http://t.co/bRsep7pMiL,551018915279945000    ,unanimous,,no,,,,
dev,HOW TO PROTECT AGAINST CONTRACTING HEPATITIS C FROM CONTAMINATED @mta STATIONS PT 2: Don't place your belongings on floors of @mta stations.,557028315349803000    ,unanimous,,no,,,,
dev,Resolved For 2015: No More Hepatitis?C http://t.co/gA7kDhmIwO,553306033620148000    ,unanimous,,no,,,,
train,"Top Videos: The End of ""Serial,"" Angelina Jolie Has Chicken Pox, How to Watch Love Actually http://t.co/VFo31JsYF9",545728362099269000    ,unanimous,,no,,,,
train,DEALS + Deal = http://t.co/zuwH91Ns65 #2381 Korean red Ginseng gold Extract vitamin tea Immune health sex power... http://t.co/GbeexlB60I,546406282471952000    ,unanimous,,no,,,,
dev,"Fasting for three days can regenerate entire immune system, study finds http://t.co/oP0nVdDcVP",552284737453453000    ,unanimous,,no,,,,
dev,Lmao! Crosby has the mumps. To funny :D,544172442286297000    ,unanimous,,no,,,,
test,LA HEPATITIS C SE CURA CASI GRATIS http://t.co/5yxO0F9s0G,548244220314943000    ,unanimous,,no,,,,
test,Smiling helps boost the immune system.The body relaxes and is better able to fight off the flu and colds.,553495359859613000    ,unanimous,,no,,,,
dev,Lol at my immune system,554777388106514000    ,unanimous,,no,,,,
train,New post: This Funny Father-Son Lip Sync Shows Nobody's Immune to Taylor Swift's Charm http://t.co/DEP2PAva2P,540579374366330000    ,unanimous,,no,,,,
train,The Close Ties Between GM Foods and GM Vaccines http://t.co/moUWNTJ8xq via @mercola #GMO #CDCwhistleblower,546362222780628000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,1st human trial of Ebola vaccine shows promise http://t.co/CpS5JVy9b3 #Philadelphia #News,537914559072186000    ,unanimous,,yes,,no,,majority
train,DEALS : http://t.co/MwH13VPFL4 #2914 Korean Ginseng Extract Ginsenosides vitamin tea Immune health sex power di... http://t.co/dtu1UUvjai,544230233881448000    ,unanimous,,no,,,,
train,@syiqinrsl cmon la i have strong white blood cells in my body hence my immune system is impregnable.,544301721661370000    ,unanimous,,no,,,,
dev,"Oh, hello immune system--I hope you had a nice break, because it looks like we're doing the thing. Again. :(",545115257157328000    ,unanimous,,no,,,,
train,"Your so-called Medical Scientist in the vaccine fraud industry are duds. Once again, the affected high school students were all vaccinated!",542239686442221000    ,unanimous,unanimous,yes,negative,no,unanimous,majority
train,"Orange County High Schoolers All Have Measles Now, Thanks Anti-Vaxxers! http://t.co/O03gJc3mCU via @po_st",558005661758267000    ,unanimous,majority,yes,positive,no,majority,unanimous
train,Ebola reach expands in Guinea; WHO vaccine experts to meet - http://t.co/IlHL1DwlD3 #Flu #viruses #virus #disease,553045297321234000    ,unanimous,,yes,neutral,no,unanimous,unanimous
test,Disneyland measles: Rapid spread concerns health officials http://t.co/NxgLUzFOUU,556585225749532000    ,unanimous,,no,,,,
dev,"@sivstroyer95 granted cortisone wasn't discovered at Pitt like the polio vaccine, one of the guys who discovered it went to Pitt.",558116968465981000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,Lower your risk of getting HPV (human papillomavirus) ? the most common sexually transmitted disease. Find out how: http://t.co/IvUjDyl7GN,549902579333754000    ,unanimous,,no,,,,
test,"@unphotographer Focus beyond Ebola, fortify your own immune system against viruses: http://t.co/ZpGBnWZb14 &  http://t.co/KsDehI3Voe",549305562156912000    ,unanimous,,no,,,,
train,@DaniellaA99 @Hol_Millar @MeowItsGreta @EllieIrwin5 @EllieHawkes1 Because I have the flu chicken pox and measles too,549505061215563000    ,unanimous,,no,,,,
test,"Elias, Ryder diagnosed with mumps http://t.co/CYMczY5JJ5 via @espn_nhl",549101479936540000    ,unanimous,,no,,,,
dev,Pharmacy owners arrested in 2012 meningitis outbreak   Rel  http://t.co/FaClGBd4C0   #barrycadden #glennadamchin,546121837306863000    ,unanimous,,no,,,,
dev,"Trial confirms Ebola vaccine candidate safe, equally immunogenic in Africa",550863606066073000    ,majority,,yes,neutral,no,unanimous,unanimous
train,Drones Are Being Tested in the Fight Against a Tuberculosis Epidemic in Papua ... http://t.co/6dbApDSsUP,540106059000451000    ,unanimous,,no,,,,
train,Interested in #IVIG? Apps being accepted #Medicare Intravenous Immune Globulin Demonstration http://t.co/PzfRtSDlYd #careinnovation,532888037068648000    ,unanimous,,no,,,,
train,Arrests in compounding pharmacy meningitis outbreak: Numerous indictments of people involved with New England ... http://t.co/U7zCoNSVhg,545191520509239000    ,unanimous,,no,,,,
train,I HAVE A WEAK IMMUNE SYSTEM AND YOURE MAKING ME GO INTO THIS COLD? Are you some kind of witch?,535029496215130000    ,unanimous,,no,,,,
train,Shingles ppc warden companies johnny parlay earning what might be: derVm,536393167700905000    ,unanimous,,no,,,,
dev,"@drWilda  to PC causes, the MORONS believed her: The Measles Outbreak Coming Near You",542935828628901000    ,unanimous,,no,,,,
test,Why is it that vets recognize that too many vaccines can be a bad thing but doctors for humans continue to claim  the sky is the limit?,552924648451891000    ,unanimous,unanimous,yes,negative,no,unanimous,unanimous
train,then my immune system got fucks up and I got real sick,550165289103814000    ,unanimous,,no,,,,
train,Two new polio cases surface in Quetta - Daily Times - http://t.co/Ynu4BferUv #Flu #viruses #virus #disease http://t.co/Y0OivSX10G,545578654181638000    ,majority,,no,,,,
train,"Many bug-type Pokemon are also part poison-type, making them immune t http://t.co/CAcCRSTgmE http://t.co/9vszm3jTlb",557577013192818000    ,unanimous,,no,,,,
dev,#Unity4Malaysia 'Exciting' bladder cancer drug trial: A trial to help the immune system figh... http://t.co/NZADdkydP7 @tunfaisal #PrkDR,537797631108337000    ,unanimous,,no,,,,
dev,The Next Big Treatment for Smoking Might Be Vaccines http://t.co/YkcSd5u0X1,555065081806196000    ,unanimous,,yes,,no,,unanimous
train,"Typhoid Mary, not typhoid mouse :Enzyme protects mice, not humans from typhoid| http://t.co/oOWBMYaGkx #science",540953470464176000    ,unanimous,,no,,,,
test,TOP DEALS : http://t.co/Gj2C9B3a8s #71830 Detoxidine Thyroid Reclaim Health Supports Immune System Balance Iodi... http://t.co/KtpYQRpXTc,554430754428846000    ,unanimous,,no,,,,
train,Personalised Cancer Vaccines could prove effective against Cancer http://t.co/L1WhEKCC2W #Science,538720898027884000    ,unanimous,unanimous,yes,positive,no,unanimous,unanimous
train,"Chief Minister Sri K.Chandrashekar Rao administered Polio Drops on National Immunization Day at Camp office, Begumpet http://t.co/m44SUDNrWo",556804761471578000    ,majority,,yes,neutral,,unanimous,
train,@Steve_Dangle looks like has the mumps,553002093976764000    ,unanimous,,no,,,,
train,Stop bots from stopping REAL PEOPLE telling truth re vaccines & #Autism! http://t.co/yPzd78ybPH #ISpeakOut #SMALLBIZ #BUSINESS #ASKJESUS,541447486376665000    ,majority,,yes,,no,,unanimous
test,#bodycare | Immune system boosters are essential to maintaining bright health. Without charge Report:  http://t.co/PoA9exvhkp,542872721701343000    ,unanimous,,no,,,,
train,Flu vaccines: a mixture of hard science and good fortune http://t.co/Hlel5yGlzZ #US #globalhealth,556883815759482000    ,unanimous,,yes,neutral,no,majority,unanimous
train,US #Economies #USNews #NewEnglandCompoundingCenter Pharmacy Owners Arrested in ?12 Meningitis Outbreak http://t.co/zhYvJm1YXQ,545210326736572000    ,unanimous,,no,,,,
dev,Vaccine alternatives offered by homeopaths 'irresponsible? http://t.co/JP1BWRNedK,538580609648820000    ,unanimous,,yes,neutral,no,unanimous,unanimous
test,@patsajak don't get measles bro,553259579552043000    ,unanimous,,no,,,,
dev,"hahahaha ""@TrigAce: Cholera patients be like ?@mnerf: Indigestion is really some bitch uno??""",548381527026192000    ,unanimous,,no,,,,
test,Guest Feature : The Lessons Of Cholera Which Has Been Rejected http://t.co/UfxY2pD174,543721126447153000    ,unanimous,,no,,,,
test,@dude_seattle did you ever have the vaccine?,542036508044042000    ,unanimous,,yes,neutral,,unanimous,
test,Preparation for Xmas in Lyme Regis. The usual faces. New support for the Tree.   http://t.co/0cPRQhKJqX,533195881504600000    ,unanimous,,no,,,,
dev,Ask your child?s doctor about the HPV vaccine! Boys and girls both need the HPV vaccine at age 11 or 12: http://t.co/xzvrJH06D8,555716128157491000    ,unanimous,unanimous,yes,positive,no,unanimous,unanimous
dev,"@marathonjonn @itsmepanda1 @JaneKnowIt_All What was it U said,Jenny, about vaccines & coincidence? (One of the greatest lines of all times.)",539540941221023000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,"Request: Invisible MMR Mode or ""Play With Friends""-Mode via /r/GlobalOffensive http://t.co/NIBrKMcjC5 http://t.co/vk88nnx8jd",538777989501448000    ,unanimous,,no,,,,
train,@explicitIrh you just gave me hepatitis c stop,544664478974218000    ,unanimous,,no,,,,
train,"@ericgarland @BrianSJ3 And even more, are a vaccine in 1950 and today the same product?",538139656286912000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,Trial confirms #Ebola vaccine candidate safe and equally immu... http://t.co/bfjwo9Ym9a via @TheLancet @EurekAlertAAAS,547331615366463000    ,unanimous,,yes,neutral,no,majority,unanimous
train,#Ebola vaccine trial in #Geneva halted temporarily after volunteers complain of joint pains http://t.co/nB3ee1s3LA #ebolavaccine,543128430347173000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,"State Vaccine Requirement Is Lawful, a 2nd Court Says by PATRICK McGEEHAN http://t.co/dNH7gWahgs",553044516815765000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,I just participated in #BlackFriday. It wasn't pretty. Please young lady do stand on my toes with your high heels. I am immune to pain....,538356922433691000    ,unanimous,,no,,,,
dev,I feel so poorly   my immune system is fucked,539561430920749000    ,unanimous,,no,,,,
train,Christmas nativity shenanigans tomorrow. Praying Mary and Joseph don't catch chicken pox from the wise men and sheep rah!,542079271054110000    ,unanimous,,no,,,,
train,INDIA SMALLPOX EPIDEMIC NEVER OCCURRED.,552778727768489000    ,unanimous,,no,,,,
train,@StaceyCornelius But does the door lock? Cedar shingles make a great desk. And who needs drywall?,557697838126489000    ,unanimous,,no,,,,
train,My ?70s Health-Nut Parents Didn?t Vaccinate Me. This Is What My Childhood Was Like. http://t.co/uKaPgcTbe7,556437097176104000    ,unanimous,,yes,neutral,no,majority,unanimous
test,Think I might ask for a new immune system for my birthday. Don't even need a laptop,551382357488730000    ,unanimous,,no,,,,
test,Connor Bamford:  We'll Never Find an Ebola Vaccine Without Taking Some Risks http://t.co/ZzRLmp6Lyb http://t.co/d3VPM9RKyb,558044539882332000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,Fucking remind me again why hunters in WoW are able to pop disengage and deterrence and be immune to everything like...every 15 seconds???,555569832411009000    ,unanimous,,no,,,,
train,"I'm immune to sadness now, I just feel numb.",555892552503549000    ,unanimous,,no,,,,
train,"@stace_ofbase nah, gotta be roofing. ""Wingels Shingles""",550147481531469000    ,unanimous,,no,,,,
train,@AshleyChaseTV I remember seeing story on  Glass & family on some exotic offseason vacation... possibly same vaccine for that?,544183301809131000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,@kirbi_hinton are those like measles that make you sneeze?,555778061937819000    ,unanimous,,no,,,,
test,THE VACCINE YOU CANT AFFORD.,535217043424153000    ,unanimous,unanimous,yes,negative,no,unanimous,unanimous
train,We believe your health is worth a shot. Our annual contest is helping to promote vaccine awareness! http://t.co/zDAvxUbuud #NJed #Contest,557554419089543000    ,unanimous,unanimous,yes,positive,no,unanimous,unanimous
test,Losing the Fight Against Tuberculosis - New York Times: Losing the Fight Against? http://t.co/TdEeqm5Kg7,552081424375754000    ,unanimous,,no,,,,
train,KP govt ordered all DCs to ensure strict security for polio teams and vaccinate every child..tune @voadeewa  for more details,556989489067732000    ,unanimous,,yes,neutral,no,majority,majority
train,"Not really thier immune system is on point   ""@ahh_kathryn: This being sick shit is for the birds""",551633218357968000    ,unanimous,,no,,,,
test,"You idiots sold it to me for seashells and smallpox blankets! MT @powhatannative This is not your land, you stole it! You are an immigrant!",535130098526347000    ,unanimous,,no,,,,
train,Extroverts may have stronger immune systems: Tracing links between personality and the immune system has throw... http://t.co/JoVjbHSwYC,557935060590919000    ,unanimous,,no,,,,
